"emp_id","satisfaction_level","last_evaluation"
"23464","76.0","45.0"
"23465","94.0","52.0"
"23466","24.0","94.0"
"23467","99.0","66.0"
"23468","67.0","64.0"
"23469","76.0","57.0"
"23470","76.0","77.0"
"23471","55.0","64.0"
"23472","74.0","60.0"
"23473","81.0","85.0"
"23474","98.0","67.0"
"23475","98.0","98.0"
"23476","58.0","91.0"
"23477","18.0","75.0"
"23478","57.0","67.0"
"23479","70.0","62.0"
"23480","49.0","77.0"
"23481","70.0","56.0"
"23482","16.0","93.0"
"23483","58.0","59.0"
"23484","66.0","57.0"
"23485","51.0","55.0"
"23486","48.0","84.0"
"23487","56.0","71.0"
"23488","81.0","62.0"
"23489","57.0","70.0"
"23490","66.0","53.0"
"23491","22.0","91.0"
"23492","96.0","71.0"
"23493","87.0","88.0"
"23494","61.0","42.0"
"23495","66.0","85.0"
"23496","90.0","51.0"
"23497","64.0","67.0"
"23498","76.0","82.0"
"23499","97.0","41.0"
"23500","69.0","76.0"
"23501","98.0","55.0"
"23502","18.0","61.0"
"23503","62.0","91.0"
"23504","29.0","37.0"
"23505","87.0","48.0"
"23506","91.0","64.0"
"23507","53.0","79.0"
"23508","69.0","73.0"
"23509","14.0","58.0"
"23510","70.0","77.0"
"23511","77.0","75.0"
"23512","77.0","76.0"
"23513","76.0","99.0"
"23514","66.0","49.0"
"23515","50.0","95.0"
"23516","57.0","90.0"
"23517","97.0","62.0"
"23518","26.0","99.0"
"23519","72.0","62.0"
"23520","83.0","93.0"
"23521","55.0","40.0"
"23522","77.0","74.0"
"23523","24.0","63.0"
"23524","80.0","96.0"
"23525","50.0","59.0"
"23526","66.0","59.0"
"23527","66.0","77.0"
"23528","66.0","81.0"
"23529","96.0","83.0"
"23530","75.0","94.0"
"23531","78.0","77.0"
"23532","57.0","82.0"
"23533","78.0","68.0"
"23534","57.0","88.0"
"23535","84.0","56.0"
"23536","23.0","94.0"
"23537","53.0","37.0"
"23538","82.0","71.0"
"23539","59.0","64.0"
"23540","50.0","52.0"
"23541","100.0","74.0"
"23542","94.0","61.0"
"23543","86.0","61.0"
"23544","73.0","49.0"
"23545","49.0","94.0"
"23546","79.0","73.0"
"23547","83.0","50.0"
"23548","85.0","67.0"
"23549","65.0","37.0"
"23550","94.0","65.0"
"23551","76.0","81.0"
"23552","77.0","54.0"
"23553","77.0","91.0"
"23554","59.0","64.0"
"23555","69.0","90.0"
"23556","51.0","85.0"
"23557","80.0","67.0"
"23558","98.0","70.0"
"23559","69.0","72.0"
"23560","14.0","76.0"
"23561","95.0","90.0"
"23562","53.0","61.0"
"23563","64.0","52.0"
"23564","51.0","73.0"
"23565","36.0","73.0"
"23566","62.0","97.0"
"23567","98.0","58.0"
"23568","53.0","70.0"
"23569","80.0","95.0"
"23570","73.0","77.0"
"23571","82.0","80.0"
"23572","62.0","75.0"
"23573","87.0","48.0"
"23574","43.0","65.0"
"23575","57.0","60.0"
"23576","91.0","77.0"
"23577","75.0","59.0"
"23578","76.0","80.0"
"23579","85.0","49.0"
"23580","56.0","67.0"
"23581","86.0","84.0"
"23582","21.0","43.0"
"23583","94.0","59.0"
"23584","98.0","74.0"
"23585","42.0","45.0"
"23586","98.0","89.0"
"23587","100.0","93.0"
"23588","95.0","52.0"
"23589","95.0","50.0"
"23590","68.0","53.0"
"23591","64.0","38.0"
"23592","24.0","62.0"
"23593","37.0","72.0"
"23594","67.0","40.0"
"23595","86.0","89.0"
"23596","43.0","38.0"
"23597","67.0","67.0"
"23598","92.0","60.0"
"23599","43.0","46.0"
"23600","52.0","80.0"
"23601","16.0","42.0"
"23602","49.0","60.0"
"23603","37.0","63.0"
"23604","98.0","68.0"
"23605","33.0","97.0"
"23606","14.0","79.0"
"23607","54.0","79.0"
"23608","63.0","48.0"
"23609","55.0","69.0"
"23610","84.0","53.0"
"23611","51.0","97.0"
"23612","15.0","75.0"
"23613","97.0","79.0"
"23614","67.0","69.0"
"23615","48.0","67.0"
"23616","69.0","58.0"
"23617","60.0","62.0"
"23618","82.0","71.0"
"23619","86.0","95.0"
"23620","69.0","59.0"
"23621","87.0","87.0"
"23622","17.0","78.0"
"23623","94.0","51.0"
"23624","50.0","100.0"
"23625","16.0","72.0"
"23626","89.0","99.0"
"23627","69.0","51.0"
"23628","50.0","51.0"
"23629","16.0","46.0"
"23630","75.0","99.0"
"23631","64.0","66.0"
"23632","78.0","43.0"
"23633","81.0","74.0"
"23634","55.0","58.0"
"23635","53.0","53.0"
"23636","69.0","73.0"
"23637","80.0","53.0"
"23638","77.0","98.0"
"23639","84.0","80.0"
"23640","64.0","55.0"
"23641","78.0","57.0"
"23642","67.0","70.0"
"23643","81.0","77.0"
"23644","91.0","82.0"
"23645","75.0","89.0"
"23646","78.0","96.0"
"23647","54.0","52.0"
"23648","77.0","71.0"
"23649","89.0","63.0"
"23650","16.0","98.0"
"23651","77.0","99.0"
"23652","69.0","48.0"
"23653","61.0","81.0"
"23654","59.0","81.0"
"23655","58.0","80.0"
"23656","88.0","67.0"
"23657","51.0","63.0"
"23658","31.0","70.0"
"23659","52.0","52.0"
"23660","57.0","46.0"
"23661","50.0","77.0"
"23662","74.0","63.0"
"23663","74.0","77.0"
"23664","82.0","51.0"
"23665","74.0","71.0"
"23666","20.0","59.0"
"23667","63.0","48.0"
"23668","19.0","80.0"
"23669","40.0","62.0"
"23670","71.0","37.0"
"23671","84.0","73.0"
"23672","59.0","84.0"
"23673","57.0","85.0"
"23674","81.0","61.0"
"23675","80.0","70.0"
"23676","49.0","66.0"
"23677","55.0","64.0"
"23678","68.0","40.0"
"23679","55.0","67.0"
"23680","59.0","62.0"
"23681","91.0","80.0"
"23682","48.0","90.0"
"23683","84.0","66.0"
"23684","73.0","54.0"
"23685","28.0","59.0"
"23686","77.0","65.0"
"23687","67.0","65.0"
"23688","50.0","53.0"
"23689","32.0","47.0"
"23690","57.0","78.0"
"23691","51.0","80.0"
"23692","61.0","60.0"
"23693","83.0","73.0"
"23694","87.0","97.0"
"23695","70.0","63.0"
"23696","78.0","65.0"
"23697","71.0","53.0"
"23698","68.0","99.0"
"23699","75.0","53.0"
"23700","70.0","53.0"
"23701","59.0","94.0"
"23702","64.0","87.0"
"23703","61.0","88.0"
"23704","77.0","49.0"
"23705","51.0","64.0"
"23706","49.0","49.0"
"23707","77.0","75.0"
"23708","31.0","86.0"
"23709","54.0","76.0"
"23710","56.0","66.0"
"23711","65.0","77.0"
"23712","49.0","36.0"
"23713","82.0","79.0"
"23714","60.0","52.0"
"23715","64.0","63.0"
"23716","70.0","68.0"
"23717","65.0","89.0"
"23718","69.0","78.0"
"23719","93.0","74.0"
"23720","55.0","52.0"
"23721","75.0","87.0"
"23722","47.0","43.0"
"23723","72.0","88.0"
"23724","59.0","92.0"
"23725","98.0","49.0"
"23726","39.0","52.0"
"23727","93.0","87.0"
"23728","71.0","97.0"
"23729","49.0","54.0"
"23730","63.0","93.0"
"23731","45.0","64.0"
"23732","77.0","64.0"
"23733","77.0","63.0"
"23734","50.0","92.0"
"23735","45.0","42.0"
"23736","81.0","47.0"
"23737","83.0","67.0"
"23738","47.0","76.0"
"23739","25.0","89.0"
"23740","89.0","55.0"
"23741","97.0","57.0"
"23742","60.0","65.0"
"23743","67.0","72.0"
"23744","89.0","77.0"
"23745","60.0","91.0"
"23746","64.0","79.0"
"23747","57.0","66.0"
"23748","56.0","98.0"
"23749","60.0","90.0"
"23750","17.0","66.0"
"23751","74.0","49.0"
"23752","44.0","41.0"
"23753","51.0","89.0"
"23754","86.0","57.0"
"23755","96.0","48.0"
"23756","87.0","82.0"
"23757","58.0","79.0"
"23758","24.0","56.0"
"23759","42.0","80.0"
"23760","65.0","94.0"
"23761","73.0","92.0"
"23762","63.0","60.0"
"23763","95.0","48.0"
"23764","52.0","83.0"
"23765","96.0","55.0"
"23766","66.0","51.0"
"23767","98.0","44.0"
"23768","56.0","79.0"
"23769","97.0","54.0"
"23770","72.0","92.0"
"23771","74.0","78.0"
"23772","20.0","60.0"
"23773","73.0","56.0"
"23774","76.0","79.0"
"23775","65.0","54.0"
"23776","66.0","50.0"
"23777","96.0","97.0"
"23778","57.0","55.0"
"23779","61.0","82.0"
"23780","57.0","69.0"
"23781","59.0","47.0"
"23782","92.0","68.0"
"23783","79.0","56.0"
"23784","95.0","66.0"
"23785","24.0","81.0"
"23786","49.0","52.0"
"23787","49.0","68.0"
"23788","97.0","51.0"
"23789","55.0","78.0"
"23790","76.0","56.0"
"23791","53.0","99.0"
"23792","51.0","86.0"
"23793","57.0","93.0"
"23794","58.0","91.0"
"23795","60.0","98.0"
"23796","65.0","74.0"
"23797","91.0","75.0"
"23798","65.0","55.0"
"23799","18.0","49.0"
"23800","66.0","90.0"
"23801","78.0","80.0"
"23802","82.0","65.0"
"23803","54.0","64.0"
"23804","95.0","84.0"
"23805","65.0","85.0"
"23806","83.0","55.0"
"23807","15.0","60.0"
"23808","59.0","59.0"
"23809","99.0","94.0"
"23810","76.0","72.0"
"23811","64.0","67.0"
"23812","95.0","75.0"
"23813","53.0","66.0"
"23814","59.0","50.0"
"23815","69.0","86.0"
"23816","50.0","49.0"
"23817","89.0","96.0"
"23818","56.0","39.0"
"23819","77.0","68.0"
"23820","15.0","75.0"
"23821","88.0","58.0"
"23822","89.0","86.0"
"23823","65.0","52.0"
"23824","58.0","99.0"
"23825","56.0","85.0"
"23826","25.0","72.0"
"23827","87.0","89.0"
"23828","62.0","40.0"
"23829","72.0","75.0"
"23830","49.0","94.0"
"23831","57.0","91.0"
"23832","63.0","65.0"
"23833","91.0","63.0"
"23834","70.0","68.0"
"23835","66.0","95.0"
"23836","77.0","48.0"
"23837","68.0","97.0"
"23838","34.0","46.0"
"23839","97.0","64.0"
"23840","57.0","75.0"
"23841","66.0","65.0"
"23842","68.0","67.0"
"23843","49.0","78.0"
"23844","72.0","66.0"
"23845","77.0","89.0"
"23846","77.0","73.0"
"23847","59.0","73.0"
"23848","41.0","67.0"
"23849","94.0","64.0"
"23850","91.0","61.0"
"23851","70.0","84.0"
"23852","51.0","52.0"
"23853","22.0","70.0"
"23854","69.0","65.0"
"23855","20.0","68.0"
"23856","90.0","85.0"
"23857","76.0","85.0"
"23858","88.0","51.0"
"23859","31.0","63.0"
"23860","17.0","66.0"
"23861","91.0","77.0"
"23862","97.0","38.0"
"23863","61.0","77.0"
"23864","74.0","67.0"
"23865","65.0","82.0"
"23866","87.0","73.0"
"23867","56.0","71.0"
"23868","78.0","69.0"
"23869","73.0","57.0"
"23870","66.0","78.0"
"23871","15.0","81.0"
"23872","52.0","69.0"
"23873","44.0","66.0"
"23874","70.0","70.0"
"23875","63.0","52.0"
"23876","89.0","59.0"
"23877","96.0","85.0"
"23878","98.0","99.0"
"23879","62.0","82.0"
"23880","62.0","73.0"
"23881","69.0","43.0"
"23882","50.0","91.0"
"23883","71.0","93.0"
"23884","50.0","68.0"
"23885","93.0","60.0"
"23886","95.0","77.0"
"23887","17.0","61.0"
"23888","92.0","68.0"
"23889","64.0","48.0"
"23890","27.0","42.0"
"23891","66.0","87.0"
"23892","59.0","69.0"
"23893","93.0","98.0"
"23894","58.0","67.0"
"23895","96.0","60.0"
"23896","69.0","85.0"
"23897","41.0","38.0"
"23898","36.0","41.0"
"23899","71.0","78.0"
"23900","94.0","90.0"
"23901","51.0","76.0"
"23902","83.0","48.0"
"23903","22.0","62.0"
"23904","66.0","89.0"
"23905","14.0","58.0"
"23906","16.0","96.0"
"23907","81.0","78.0"
"23908","73.0","94.0"
"23909","70.0","58.0"
"23910","62.0","73.0"
"23911","50.0","83.0"
"23912","70.0","88.0"
"23913","53.0","73.0"
"23914","87.0","90.0"
"23915","59.0","60.0"
"23916","94.0","67.0"
"23917","20.0","53.0"
"23918","42.0","44.0"
"23919","43.0","66.0"
"23920","43.0","76.0"
"23921","77.0","86.0"
"23922","76.0","98.0"
"23923","82.0","90.0"
"23924","75.0","66.0"
"23925","63.0","98.0"
"23926","51.0","75.0"
"23927","23.0","70.0"
"23928","77.0","58.0"
"23929","54.0","63.0"
"23930","63.0","85.0"
"23931","55.0","45.0"
"23932","31.0","63.0"
"23933","98.0","74.0"
"23934","16.0","95.0"
"23935","54.0","78.0"
"23936","73.0","48.0"
"23937","16.0","63.0"
"23938","57.0","82.0"
"23939","88.0","88.0"
"23940","95.0","81.0"
"23941","93.0","70.0"
"23942","91.0","58.0"
"23943","77.0","82.0"
"23944","24.0","94.0"
"23945","74.0","74.0"
"23946","53.0","59.0"
"23947","89.0","77.0"
"23948","23.0","77.0"
"23949","69.0","66.0"
"23950","52.0","72.0"
"23951","90.0","58.0"
"23952","92.0","63.0"
"23953","72.0","59.0"
"23954","92.0","61.0"
"23955","79.0","86.0"
"23956","48.0","89.0"
"23957","27.0","76.0"
"23958","67.0","49.0"
"23959","48.0","70.0"
"23960","99.0","60.0"
"23961","49.0","88.0"
"23962","39.0","45.0"
"23963","99.0","92.0"
"23964","78.0","57.0"
"23965","50.0","73.0"
"23966","61.0","79.0"
"23967","88.0","60.0"
"23968","44.0","44.0"
"23969","73.0","78.0"
"23970","58.0","84.0"
"23971","74.0","98.0"
"23972","32.0","48.0"
"23973","88.0","83.0"
"23974","81.0","90.0"
"23975","59.0","92.0"
"23976","79.0","65.0"
"23977","92.0","64.0"
"23978","76.0","85.0"
"23979","91.0","65.0"
"23980","80.0","84.0"
"23981","73.0","72.0"
"23982","88.0","53.0"
"23983","65.0","40.0"
"23984","84.0","50.0"
"23985","93.0","50.0"
"23986","64.0","60.0"
"23987","66.0","72.0"
"23988","76.0","56.0"
"23989","34.0","72.0"
"23990","48.0","80.0"
"23991","79.0","61.0"
"23992","82.0","67.0"
"23993","51.0","71.0"
"23994","84.0","78.0"
"23995","66.0","79.0"
"23996","72.0","88.0"
"23997","53.0","91.0"
"23998","81.0","80.0"
"23999","58.0","90.0"
"24000","82.0","56.0"
"24001","72.0","99.0"
"24002","90.0","54.0"
"24003","98.0","91.0"
"24004","56.0","74.0"
"24005","77.0","82.0"
"24006","61.0","89.0"
"24007","97.0","61.0"
"24008","64.0","55.0"
"24009","99.0","97.0"
"24010","61.0","42.0"
"24011","72.0","71.0"
"24012","67.0","91.0"
"24013","90.0","56.0"
"24014","90.0","73.0"
"24015","63.0","61.0"
"24016","64.0","88.0"
"24017","44.0","65.0"
"24018","64.0","94.0"
"24019","65.0","95.0"
"24020","69.0","90.0"
"24021","93.0","51.0"
"24022","73.0","90.0"
"24023","83.0","60.0"
"24024","82.0","49.0"
"24025","39.0","91.0"
"24026","53.0","47.0"
"24027","88.0","81.0"
"24028","80.0","60.0"
"24029","68.0","79.0"
"24030","66.0","60.0"
"24031","61.0","61.0"
"24032","74.0","55.0"
"24033","61.0","83.0"
"24034","57.0","99.0"
"24035","68.0","54.0"
"24036","75.0","79.0"
"24037","29.0","57.0"
"24038","81.0","81.0"
"24039","53.0","68.0"
"24040","42.0","96.0"
"24041","64.0","67.0"
"24042","63.0","50.0"
"24043","81.0","81.0"
"24044","71.0","66.0"
"24045","70.0","83.0"
"24046","53.0","100.0"
"24047","16.0","93.0"
"24048","17.0","55.0"
"24049","70.0","95.0"
"24050","43.0","88.0"
"24051","49.0","62.0"
"24052","50.0","90.0"
"24053","57.0","59.0"
"24054","68.0","75.0"
"24055","62.0","61.0"
"24056","69.0","75.0"
"24057","63.0","70.0"
"24058","76.0","62.0"
"24059","62.0","76.0"
"24060","82.0","69.0"
"24061","20.0","70.0"
"24062","16.0","70.0"
"24063","20.0","78.0"
"24064","53.0","51.0"
"24065","71.0","63.0"
"24066","70.0","93.0"
"24067","92.0","94.0"
"24068","81.0","92.0"
"24069","79.0","62.0"
"24070","53.0","64.0"
"24071","51.0","56.0"
"24072","78.0","90.0"
"24073","50.0","91.0"
"24074","92.0","100.0"
"24075","59.0","54.0"
"24076","77.0","55.0"
"24077","74.0","87.0"
"24078","67.0","97.0"
"24079","56.0","59.0"
"24080","84.0","44.0"
"24081","53.0","77.0"
"24082","86.0","71.0"
"24083","77.0","68.0"
"24084","97.0","94.0"
"24085","69.0","87.0"
"24086","73.0","90.0"
"24087","42.0","47.0"
"24088","40.0","47.0"
"24089","33.0","41.0"
"24090","68.0","66.0"
"24091","78.0","80.0"
"24092","92.0","60.0"
"24093","66.0","66.0"
"24094","60.0","45.0"
"24095","86.0","83.0"
"24096","61.0","49.0"
"24097","71.0","68.0"
"24098","86.0","62.0"
"24099","96.0","59.0"
"24100","70.0","54.0"
"24101","38.0","49.0"
"24102","39.0","75.0"
"24103","49.0","40.0"
"24104","78.0","62.0"
"24105","74.0","79.0"
"24106","82.0","76.0"
"24107","60.0","42.0"
"24108","72.0","99.0"
"24109","73.0","97.0"
"24110","89.0","55.0"
"24111","74.0","94.0"
"24112","83.0","57.0"
"24113","24.0","88.0"
"24114","93.0","89.0"
"24115","96.0","62.0"
"24116","16.0","68.0"
"24117","21.0","85.0"
"24118","69.0","54.0"
"24119","66.0","96.0"
"24120","67.0","39.0"
"24121","85.0","58.0"
"24122","37.0","92.0"
"24123","64.0","64.0"
"24124","91.0","82.0"
"24125","96.0","68.0"
"24126","74.0","70.0"
"24127","94.0","99.0"
"24128","37.0","72.0"
"24129","92.0","85.0"
"24130","86.0","72.0"
"24131","66.0","49.0"
"24132","19.0","61.0"
"24133","65.0","61.0"
"24134","92.0","44.0"
"24135","83.0","80.0"
"24136","94.0","82.0"
"24137","42.0","69.0"
"24138","78.0","53.0"
"24139","58.0","76.0"
"24140","50.0","64.0"
"24141","82.0","76.0"
"24142","97.0","92.0"
"24143","80.0","93.0"
"24144","82.0","84.0"
"24145","95.0","99.0"
"24146","88.0","51.0"
"24147","50.0","86.0"
"24148","53.0","80.0"
"24149","82.0","74.0"
"24150","15.0","74.0"
"24151","92.0","70.0"
"24152","53.0","74.0"
"24153","58.0","100.0"
"24154","88.0","74.0"
"24155","85.0","72.0"
"24156","99.0","68.0"
"24157","94.0","73.0"
"24158","63.0","94.0"
"24159","85.0","90.0"
"24160","95.0","66.0"
"24161","71.0","66.0"
"24162","49.0","88.0"
"24163","71.0","69.0"
"24164","52.0","62.0"
"24165","48.0","72.0"
"24166","82.0","79.0"
"24167","83.0","76.0"
"24168","85.0","87.0"
"24169","57.0","64.0"
"24170","16.0","63.0"
"24171","85.0","64.0"
"24172","82.0","67.0"
"24173","90.0","89.0"
"24174","92.0","64.0"
"24175","90.0","48.0"
"24176","82.0","80.0"
"24177","84.0","81.0"
"24178","92.0","65.0"
"24179","82.0","82.0"
"24180","80.0","80.0"
"24181","60.0","85.0"
"24182","14.0","38.0"
"24183","85.0","89.0"
"24184","55.0","81.0"
"24185","49.0","71.0"
"24186","82.0","58.0"
"24187","59.0","77.0"
"24188","90.0","82.0"
"24189","62.0","72.0"
"24190","61.0","68.0"
"24191","52.0","55.0"
"24192","79.0","87.0"
"24193","49.0","89.0"
"24194","73.0","67.0"
"24195","67.0","49.0"
"24196","52.0","61.0"
"24197","72.0","64.0"
"24198","48.0","50.0"
"24199","19.0","79.0"
"24200","49.0","49.0"
"24201","90.0","76.0"
"24202","49.0","49.0"
"24203","60.0","53.0"
"24204","62.0","85.0"
"24205","64.0","50.0"
"24206","22.0","94.0"
"24207","90.0","55.0"
"24208","74.0","95.0"
"24209","85.0","54.0"
"24210","33.0","65.0"
"24211","50.0","73.0"
"24212","38.0","53.0"
"24213","80.0","86.0"
"24214","11.0","88.0"
"24215","72.0","87.0"
"24216","37.0","52.0"
"24217","41.0","50.0"
"24218","10.0","77.0"
"24219","92.0","85.0"
"24220","89.0","100.0"
"24221","42.0","53.0"
"24222","45.0","54.0"
"24223","11.0","81.0"
"24224","84.0","92.0"
"24225","41.0","55.0"
"24226","36.0","56.0"
"24227","38.0","54.0"
"24228","45.0","47.0"
"24229","78.0","99.0"
"24230","45.0","51.0"
"24231","76.0","89.0"
"24232","11.0","83.0"
"24233","38.0","55.0"
"24234","9.0","95.0"
"24235","46.0","57.0"
"24236","40.0","53.0"
"24237","89.0","92.0"
"24238","82.0","87.0"
"24239","40.0","49.0"
"24240","41.0","46.0"
"24241","38.0","50.0"
"24242","9.0","62.0"
"24243","45.0","57.0"
"24244","40.0","51.0"
"24245","45.0","55.0"
"24246","84.0","87.0"
"24247","10.0","94.0"
"24248","38.0","46.0"
"24249","45.0","50.0"
"24250","11.0","89.0"
"24251","41.0","54.0"
"24252","87.0","88.0"
"24253","45.0","48.0"
"24254","40.0","46.0"
"24255","10.0","80.0"
"24256","9.0","89.0"
"24257","84.0","74.0"
"24258","40.0","55.0"
"24259","57.0","70.0"
"24260","40.0","54.0"
"24261","43.0","47.0"
"24262","13.0","78.0"
"24263","44.0","55.0"
"24264","38.0","55.0"
"24265","39.0","54.0"
"24266","10.0","92.0"
"24267","37.0","46.0"
"24268","11.0","94.0"
"24269","10.0","81.0"
"24270","38.0","54.0"
"24271","85.0","100.0"
"24272","85.0","91.0"
"24273","11.0","93.0"
"24274","10.0","95.0"
"24275","36.0","56.0"
"24276","11.0","94.0"
"24277","81.0","70.0"
"24278","43.0","54.0"
"24279","90.0","98.0"
"24280","76.0","86.0"
"24281","43.0","50.0"
"24282","74.0","99.0"
"24283","9.0","77.0"
"24284","45.0","49.0"
"24285","9.0","87.0"
"24286","11.0","97.0"
"24287","11.0","79.0"
"24288","10.0","83.0"
"24289","40.0","54.0"
"24290","43.0","56.0"
"24291","39.0","56.0"
"24292","45.0","54.0"
"24293","38.0","49.0"
"24294","79.0","59.0"
"24295","84.0","85.0"
"24296","11.0","77.0"
"24297","11.0","87.0"
"24298","17.0","84.0"
"24299","44.0","45.0"
"24300","37.0","57.0"
"24301","10.0","79.0"
"24302","40.0","50.0"
"24303","89.0","100.0"
"24304","42.0","48.0"
"24305","46.0","55.0"
"24306","9.0","83.0"
"24307","37.0","51.0"
"24308","10.0","77.0"
"24309","10.0","84.0"
"24310","11.0","97.0"
"24311","90.0","100.0"
"24312","38.0","52.0"
"24313","36.0","52.0"
"24314","42.0","46.0"
"24315","9.0","94.0"
"24316","43.0","52.0"
"24317","24.0","46.0"
"24318","91.0","100.0"
"24319","44.0","50.0"
"24320","71.0","87.0"
"24321","40.0","49.0"
"24322","43.0","47.0"
"24323","9.0","85.0"
"24324","43.0","52.0"
"24325","90.0","96.0"
"24326","84.0","100.0"
"24327","37.0","48.0"
"24328","86.0","68.0"
"24329","11.0","84.0"
"24330","37.0","57.0"
"24331","40.0","46.0"
"24332","14.0","62.0"
"24333","40.0","46.0"
"24334","75.0","100.0"
"24335","11.0","84.0"
"24336","46.0","49.0"
"24337","11.0","92.0"
"24338","38.0","49.0"
"24339","70.0","89.0"
"24340","9.0","82.0"
"24341","37.0","45.0"
"24342","10.0","83.0"
"24343","38.0","57.0"
"24344","90.0","100.0"
"24345","44.0","51.0"
"24346","36.0","50.0"
"24347","31.0","84.0"
"24348","10.0","84.0"
"24349","42.0","48.0"
"24350","74.0","100.0"
"24351","73.0","87.0"
"24352","9.0","96.0"
"24353","45.0","53.0"
"24354","11.0","80.0"
"24355","37.0","47.0"
"24356","84.0","99.0"
"24357","41.0","46.0"
"24358","76.0","92.0"
"24359","11.0","87.0"
"24360","84.0","88.0"
"24361","39.0","50.0"
"24362","11.0","91.0"
"24363","45.0","56.0"
"24364","37.0","52.0"
"24365","40.0","52.0"
"24366","39.0","48.0"
"24367","11.0","80.0"
"24368","83.0","100.0"
"24369","11.0","92.0"
"24370","39.0","50.0"
"24371","45.0","45.0"
"24372","10.0","95.0"
"24373","90.0","98.0"
"24374","45.0","51.0"
"24375","79.0","89.0"
"24376","90.0","99.0"
"24377","11.0","84.0"
"24378","43.0","55.0"
"24379","31.0","54.0"
"24380","32.0","50.0"
"24381","45.0","57.0"
"24382","81.0","99.0"
"24383","41.0","46.0"
"24384","11.0","78.0"
"24385","10.0","88.0"
"24386","70.0","53.0"
"24387","54.0","74.0"
"24388","41.0","48.0"
"24389","38.0","50.0"
"24390","37.0","51.0"
"24391","11.0","85.0"
"24392","40.0","47.0"
"24393","10.0","84.0"
"24394","89.0","99.0"
"24395","11.0","80.0"
"24396","36.0","55.0"
"24397","40.0","46.0"
"24398","9.0","85.0"
"24399","40.0","46.0"
"24400","37.0","55.0"
"24401","44.0","51.0"
"24402","9.0","80.0"
"24403","92.0","87.0"
"24404","74.0","91.0"
"24405","9.0","82.0"
"24406","89.0","95.0"
"24407","9.0","80.0"
"24408","27.0","54.0"
"24409","10.0","91.0"
"24410","10.0","89.0"
"24411","77.0","94.0"
"24412","90.0","82.0"
"24413","39.0","50.0"
"24414","76.0","100.0"
"24415","10.0","93.0"
"24416","87.0","90.0"
"24417","38.0","50.0"
"24418","77.0","99.0"
"24419","78.0","87.0"
"24420","44.0","50.0"
"24421","38.0","52.0"
"24422","43.0","46.0"
"24423","39.0","50.0"
"24424","88.0","100.0"
"24425","45.0","46.0"
"24426","40.0","53.0"
"24427","36.0","51.0"
"24428","36.0","48.0"
"24429","90.0","98.0"
"24430","43.0","53.0"
"24431","89.0","87.0"
"24432","10.0","84.0"
"24433","37.0","50.0"
